,Stationing,Elevation,type
2306,164603.0,16.16920602431382,CW
2307,164604.0,16.170453677812155,CW
2308,164605.0,16.17202345252261,CW
2309,164606.0,16.165300097322852,CW
2310,164607.0,16.158898863335214,CW
2311,164608.0,16.152819750559697,CW
2312,164609.0,16.147062758996306,CW
2313,164610.0,16.141627888645033,CW
2314,164611.0,16.136515139505878,CW
2315,164612.0,16.13172451157885,CW
2316,164613.0,16.127256004863938,CW
2317,164614.0,16.123109619361152,CW
2318,164615.0,16.119285355070485,CW
2319,164616.0,16.11578321199194,CW
2320,164617.0,16.112603190125515,CW
2321,164618.0,16.10974528947121,CW
2322,164619.0,16.107209510029026,CW
2323,164620.0,16.104995851798968,CW
2324,164621.0,16.103104314781028,CW
2325,164622.0,16.10153489897521,CW
2326,164623.0,16.10028760438151,CW
2327,164624.0,16.099362430999935,CW
2328,164625.0,16.09875937883048,CW
2329,164626.0,16.098478447873145,CW
2330,164627.0,16.098519638127932,CW
2331,164628.0,16.09888294959484,CW
2332,164629.0,16.099568382273873,CW
2333,164630.0,16.100575936165026,CW
2334,164631.0,16.101905611268297,CW
2335,164632.0,16.10355740758369,CW
2336,164633.0,16.096511877911027,CW
2337,164634.0,16.08978846945049,CW
2338,164635.0,16.08338718220207,CW
2339,164636.0,16.07730801616577,CW
2340,164637.0,16.071550971341594,CW
2341,164638.0,16.06611604772954,CW
2342,164639.0,16.061003245329605,CW
2343,164640.0,16.05621256414179,CW
2344,164641.0,16.0517440041661,CW
2345,164642.0,16.04759756540253,CW
2346,164643.0,16.04377324785108,CW
2347,164644.0,16.040271051511752,CW
2348,164645.0,16.037090976384544,CW
2349,164646.0,16.03423302246946,CW
2350,164647.0,16.031697189766493,CW
2351,164648.0,16.02948347827565,CW
2352,164649.0,16.02759188799693,CW
2353,164650.0,16.026022418930328,CW
2354,164651.0,16.02477507107585,CW
2355,164652.0,16.023849844433492,CW
2356,164653.0,16.023246739003255,CW
2357,164654.0,16.022965754785137,CW
2358,164655.0,16.023006891779144,CW
2359,164656.0,16.02337014998527,CW
2360,164657.0,16.024055529403515,CW
2361,164658.0,16.025063030033884,CW
2362,164659.0,16.026392651876375,CW
2363,164660.0,16.028044394930987,CW
2364,164661.0,16.02123901812629,CW
2365,164662.0,16.014755762533717,CW
2366,164663.0,16.00859462815326,CW
2367,164664.0,16.00275561498493,CW
2368,164665.0,15.997238723028717,CW
2369,164666.0,15.992043952284627,CW
2370,164667.0,15.987171302752659,CW
2371,164668.0,15.98262077443281,CW
2372,164669.0,15.978392367325084,CW
2373,164670.0,15.974486081429479,CW
2374,164671.0,15.970901916745994,CW
2375,164672.0,15.967639873274631,CW
2376,164673.0,15.96469995101539,CW
2377,164674.0,15.96208214996827,CW
2378,164675.0,15.95978647013327,CW
2379,164676.0,15.957812911510393,CW
2380,164677.0,15.956161474099636,CW
2381,164678.0,15.954832157901,CW
2382,164679.0,15.953824962914485,CW
2383,164680.0,15.953139889140092,CW
2384,164681.0,15.95277693657782,CW
2385,164682.0,15.95273610522767,CW
2386,164683.0,15.95301739508964,CW
2387,164684.0,15.953620806163732,CW
2388,164685.0,15.954546338449944,CW
2389,164686.0,15.955793991948278,CW
2390,164687.0,15.957363766658734,CW
2391,164688.0,15.950558389854038,CW
2392,164689.0,15.944075134261462,CW
2393,164690.0,15.937913999881008,CW
2394,164691.0,15.932074986712676,CW
2395,164692.0,15.926558094756466,CW
2396,164693.0,15.921363324012376,CW
2397,164694.0,15.916490674480405,CW
2398,164695.0,15.911940146160559,CW
2399,164696.0,15.907711739052832,CW
2400,164697.0,15.903805453157226,CW
2401,164698.0,15.900221288473743,CW
2402,164699.0,15.89695924500238,CW
2403,164700.0,15.894019322743137,CW
2404,164701.0,15.891401521696018,CW
2405,164702.0,15.889105841861019,CW
2406,164703.0,15.88713228323814,CW
2407,164704.0,15.885480845827384,CW
2408,164705.0,15.884151529628747,CW
2409,164706.0,15.883144334642234,CW
2410,164707.0,15.88245926086784,CW
2411,164708.0,15.882096308305568,CW
2412,164709.0,15.882055476955419,CW
2413,164710.0,15.882336766817389,CW
2414,164711.0,15.88294017789148,CW
2415,164712.0,15.883865710177693,CW
2416,164713.0,15.885113363676027,CW
2417,164714.0,15.886683138386482,CW
2418,164715.0,15.879959783186724,CW
2419,164716.0,15.873558549199087,CW
2420,164717.0,15.867479436423572,CW
2421,164718.0,15.861722444860177,CW
2422,164719.0,15.856287574508904,CW
2423,164720.0,15.851174825369753,CW
2424,164721.0,15.846384197442722,CW
2425,164722.0,15.841915690727813,CW
2426,164723.0,15.837769305225025,CW
2427,164724.0,15.833945040934358,CW
2428,164725.0,15.830442897855812,CW
2429,164726.0,15.827262875989387,CW
2430,164727.0,15.824404975335085,CW
2431,164728.0,15.821869195892903,CW
2432,164730.0,15.820663091553993,CW
2433,164731.0,15.816516706051205,CW
2434,164732.0,15.815269411457507,CW
2435,164733.0,15.81434423807593,CW
2436,164734.0,15.813741185906476,CW
2437,164735.0,15.813460254949142,CW
2438,164736.0,15.81350144520393,CW
2439,164737.0,15.813864756670839,CW
2440,164738.0,15.81455018934987,CW
2441,164739.0,15.81555774324102,CW
2442,164740.0,15.816887418344292,CW
2443,164741.0,15.818217093447565,CW
2444,164742.0,15.81117838096513,CW
2445,164743.0,15.804461789694816,CW
2446,164744.0,15.798067319636624,CW
2447,164745.0,15.791994970790553,CW
2448,164746.0,15.786244743156603,CW
2449,164747.0,15.780816636734775,CW
2450,164748.0,15.775710651525067,CW
2451,164749.0,15.77092678752748,CW
2452,164750.0,15.766465044742016,CW
2453,164751.0,15.762325423168672,CW
2454,164752.0,15.75850792280745,CW
2455,164753.0,15.755012543658347,CW
2456,164754.0,15.751839285721369,CW
2457,164755.0,15.74898814899651,CW
2458,164756.0,15.746459133483771,CW
2459,164757.0,15.744252239183155,CW
2460,164758.0,15.74236746609466,CW
2461,164759.0,15.740804814218285,CW
2462,164760.0,15.739564283554033,CW
2463,164761.0,15.7386458741019,CW
2464,164762.0,15.73804958586189,CW
2465,164763.0,15.737775418834001,CW
2466,164764.0,15.737823373018234,CW
2467,164765.0,15.738193448414586,CW
2468,164766.0,15.73888564502306,CW
2469,164767.0,15.739899962843657,CW
2470,164768.0,15.741236401876373,CW
2471,164769.0,15.74289496212121,CW
2472,164770.0,15.736185241301907,CW
2473,164771.0,15.729797641694724,CW
2474,164772.0,15.723732163299662,CW
2475,164773.0,15.717988806116722,CW
2476,164774.0,15.712567570145902,CW
2477,164775.0,15.707468455387204,CW
2478,164776.0,15.702691461840628,CW
2479,164777.0,15.698236589506172,CW
2480,164778.0,15.694103838383837,CW
2481,164779.0,15.690293208473625,CW
2482,164780.0,15.686804699775532,CW
2483,164781.0,15.683638312289562,CW
2484,164782.0,15.680794046015711,CW
2485,164783.0,15.678271900953984,CW
2486,164784.0,15.676071877104377,CW
2487,164785.0,15.67419397446689,CW
2488,164786.0,15.672638193041525,CW
2489,164787.0,15.671404532828282,CW
2490,164788.0,15.67049299382716,CW
2491,164789.0,15.669903576038159,CW
2492,164790.0,15.66963627946128,CW
2493,164791.0,15.66969110409652,CW
2494,164792.0,15.670068049943882,CW
2495,164793.0,15.670767117003367,CW
2496,164794.0,15.671788305274971,CW
2497,164795.0,15.673131614758697,CW
2498,164796.0,15.674797045454545,CW
2499,164797.0,15.667765150162337,CW
2500,164798.0,15.66105537608225,CW
2501,164799.0,15.654667723214285,CW
2502,164800.0,15.64860219155844,CW
2503,164801.0,15.642858781114718,CW
2504,164802.0,15.637437491883116,CW
2505,164803.0,15.632338323863635,CW
2506,164804.0,15.627561277056277,CW
2507,164805.0,15.623106351461038,CW
2508,164806.0,15.618973547077921,CW
2509,164807.0,15.615162863906926,CW
2510,164808.0,15.611674301948051,CW
2511,164809.0,15.608507861201298,CW
2512,164810.0,15.605663541666667,CW
2513,164811.0,15.603141343344156,CW
2514,164812.0,15.600941266233766,CW
2515,164813.0,15.599063310335497,CW
2516,164814.0,15.59750747564935,CW
2517,164815.0,15.596273762175324,CW
2518,164816.0,15.59536216991342,CW
2519,164817.0,15.594772698863636,CW
2520,164818.0,15.594505349025974,CW
2521,164819.0,15.594560120400432,CW
2522,164820.0,15.594937012987012,CW
2523,164821.0,15.595636026785714,CW
2524,164822.0,15.596657161796536,CW
2525,164823.0,15.59800041801948,CW
2526,164824.0,15.599665795454545,CW
2527,164825.0,15.592874053030302,CW
2528,164826.0,15.586404431818181,CW
2529,164827.0,15.58025693181818,CW
2530,164828.0,15.574431553030303,CW
2531,164829.0,15.568928295454544,CW
2532,164830.0,15.563747159090909,CW
2533,164831.0,15.558888143939393,CW
2534,164832.0,15.55435125,CW
2535,164833.0,15.550136477272726,CW
2536,164834.0,15.546243825757575,CW
2537,164835.0,15.542673295454545,CW
2538,164836.0,15.539424886363635,CW
2539,164837.0,15.536498598484847,CW
2540,164838.0,15.533894431818181,CW
2541,164839.0,15.531612386363635,CW
2542,164840.0,15.529652462121211,CW
2543,164841.0,15.528014659090909,CW
2544,164842.0,15.526698977272726,CW
2545,164843.0,15.525705416666666,CW
2546,164844.0,15.525033977272727,CW
2547,164845.0,15.524684659090909,CW
2548,164846.0,15.524657462121212,CW
2549,164847.0,15.524952386363635,CW
2550,164848.0,15.52556943181818,CW
2551,164849.0,15.526508598484847,CW
2552,164850.0,15.527769886363636,CW
2553,164851.0,15.529353295454545,CW
2554,164852.0,15.522643574635241,CW
2555,164853.0,15.516255975028058,CW
2556,164854.0,15.510190496632996,CW
2557,164855.0,15.504447139450056,CW
2558,164856.0,15.499025903479236,CW
2559,164857.0,15.493926788720538,CW
2560,164858.0,15.489149795173962,CW
2561,164859.0,15.484694922839505,CW
2562,164860.0,15.480562171717171,CW
2563,164861.0,15.476751541806959,CW
2564,164862.0,15.473263033108866,CW
2565,164863.0,15.470096645622895,CW
2566,164864.0,15.467252379349045,CW
2567,164865.0,15.464730234287318,CW
2568,164866.0,15.462530210437711,CW
2569,164867.0,15.460652307800224,CW
2570,164868.0,15.459096526374859,CW
2571,164869.0,15.457862866161616,CW
2572,164870.0,15.456951327160494,CW
2573,164871.0,15.456361909371493,CW
2574,164872.0,15.456094612794613,CW
2575,164873.0,15.456149437429854,CW
2576,164874.0,15.456526383277216,CW
2577,164875.0,15.4572254503367,CW
2578,164876.0,15.458246638608305,CW
2579,164877.0,15.459589948092031,CW
2580,164878.0,15.461255378787879,CW
2581,164879.0,15.45422348349567,CW
2582,164880.0,15.447513709415585,CW
2583,164881.0,15.441126056547619,CW
2584,164882.0,15.435060524891774,CW
2585,164883.0,15.429317114448052,CW
2586,164884.0,15.42389582521645,CW
2587,164885.0,15.41879665719697,CW
2588,164886.0,15.41401961038961,CW
2589,164887.0,15.409564684794372,CW
2590,164888.0,15.405431880411255,CW
2591,164889.0,15.40162119724026,CW
2592,164890.0,15.398132635281385,CW
2593,164891.0,15.394966194534632,CW
2594,164892.0,15.392121875,CW
2595,164893.0,15.38959967667749,CW
2596,164894.0,15.3873995995671,CW
2597,164895.0,15.385521643668831,CW
2598,164896.0,15.383965808982683,CW
2599,164897.0,15.382732095508658,CW
2600,164898.0,15.381820503246754,CW
2601,164899.0,15.38123103219697,CW
2602,164900.0,15.380963682359308,CW
2603,164901.0,15.381018453733766,CW
2604,164902.0,15.381395346320346,CW
2605,164903.0,15.382094360119048,CW
2606,164904.0,15.38311549512987,CW
2607,164905.0,15.384458751352813,CW
2608,164906.0,15.386124128787879,CW
2609,164907.0,15.379332386363636,CW
2610,164908.0,15.372862765151515,CW
2611,164909.0,15.366715265151514,CW
2612,164910.0,15.360889886363637,CW
2613,164911.0,15.355386628787878,CW
2614,164912.0,15.350205492424243,CW
2615,164913.0,15.345346477272727,CW
2616,164914.0,15.340809583333334,CW
2617,164915.0,15.33659481060606,CW
2618,164916.0,15.332702159090909,CW
2619,164917.0,15.329131628787879,CW
2620,164918.0,15.32588321969697,CW
2621,164919.0,15.322956931818181,CW
2622,164920.0,15.320352765151515,CW
2623,164921.0,15.31807071969697,CW
2624,164922.0,15.316110795454545,CW
2625,164923.0,15.314472992424243,CW
2626,164924.0,15.31315731060606,CW
2627,164925.0,15.31216375,CW
2628,164926.0,15.311492310606061,CW
2629,164927.0,15.311142992424243,CW
2630,164928.0,15.311115795454546,CW
2631,164929.0,15.311410719696969,CW
2632,164930.0,15.312027765151514,CW
2633,164931.0,15.312966931818181,CW
2634,164932.0,15.31422821969697,CW
2635,164933.0,15.315811628787879,CW
2636,164934.0,15.309268779461279,CW
2637,164935.0,15.303048051346801,CW
2638,164936.0,15.297149444444445,CW
2639,164937.0,15.291572958754209,CW
2640,164938.0,15.286318594276095,CW
2641,164939.0,15.2813863510101,CW
2642,164940.0,15.276776228956228,CW
2643,164941.0,15.272488228114478,CW
2644,164942.0,15.268522348484849,CW
2645,164943.0,15.26487859006734,CW
2646,164944.0,15.261556952861953,CW
2647,164945.0,15.258557436868687,CW
2648,164946.0,15.255880042087542,CW
2649,164947.0,15.253524768518519,CW
2650,164948.0,15.251491616161616,CW
2651,164949.0,15.249780585016834,CW
2652,164950.0,15.248391675084175,CW
2653,164951.0,15.247324886363636,CW
2654,164952.0,15.246580218855218,CW
2655,164953.0,15.246157672558923,CW
2656,164954.0,15.246057247474747,CW
2657,164955.0,15.246278943602693,CW
2658,164956.0,15.246822760942761,CW
2659,164957.0,15.24768869949495,CW
2660,164958.0,15.24887675925926,CW
2661,164959.0,15.25038694023569,CW
2662,164960.0,15.252219242424243,CW
2663,164961.0,15.246269650349651,CW
2664,164962.0,15.24064217948718,CW
2665,164963.0,15.23533682983683,CW
2666,164964.0,15.230353601398601,CW
2667,164965.0,15.225692494172495,CW
2668,164966.0,15.221353508158508,CW
2669,164967.0,15.217336643356644,CW
2670,164968.0,15.2136418997669,CW
2671,164969.0,15.210269277389278,CW
2672,164970.0,15.207218776223776,CW
2673,164971.0,15.204490396270398,CW
2674,164972.0,15.202084137529138,CW
2675,164973.0,15.200000000000001,CW
2676,164974.0,15.198237983682985,CW
2677,164975.0,15.19679808857809,CW
2678,164976.0,15.195680314685315,CW
2679,164977.0,15.194884662004663,CW
2680,164978.0,15.194411130536132,CW
2681,164979.0,15.194259720279721,CW
2682,164980.0,15.194430431235432,CW
2683,164981.0,15.194923263403265,CW
2684,164982.0,15.195738216783218,CW
2685,164983.0,15.196875291375292,CW
2686,164984.0,15.198334487179489,CW
2687,164985.0,15.200115804195805,CW
2688,164986.0,15.202219242424244,CW
2689,164987.0,15.196269650349652,CW
2690,164988.0,15.190642179487181,CW
2691,164989.0,15.185336829836832,CW
2692,164990.0,15.180353601398602,CW
2693,164991.0,15.175692494172495,CW
2694,164992.0,15.171353508158509,CW
2695,164993.0,15.167336643356645,CW
2696,164994.0,15.163641899766901,CW
2697,164995.0,15.160269277389279,CW
2698,164996.0,15.157218776223777,CW
2699,164997.0,15.154490396270397,CW
2700,164998.0,15.152084137529139,CW
2701,164999.0,15.15,CW
2702,165000.0,15.148237983682984,CW
2703,165001.0,15.14679808857809,CW
2704,165002.0,15.145680314685315,CW
2705,165003.0,15.144884662004662,CW
2706,165004.0,15.144411130536131,CW
2707,165005.0,15.14425972027972,CW
2708,165006.0,15.144430431235431,CW
2709,165007.0,15.144923263403264,CW
2710,165008.0,15.145738216783217,CW
2711,165009.0,15.146875291375292,CW
2712,165010.0,15.148334487179488,CW
2713,165011.0,15.150115804195805,CW
2714,165012.0,15.152219242424243,CW
2715,165013.0,15.146269650349652,CW
2716,165014.0,15.14064217948718,CW
2717,165015.0,15.135336829836831,CW
2718,165016.0,15.130353601398602,CW
2719,165017.0,15.125692494172494,CW
2720,165018.0,15.121353508158508,CW
2721,165019.0,15.117336643356644,CW
2722,165020.0,15.1136418997669,CW
2723,165021.0,15.110269277389278,CW
2724,165022.0,15.107218776223776,CW
2725,165023.0,15.104490396270396,CW
2726,165024.0,15.102084137529138,CW
2727,165025.0,15.1,CW
2728,165026.0,15.098237983682983,CW
2729,165027.0,15.096798088578089,CW
2730,165028.0,15.095680314685314,CW
2731,165029.0,15.094884662004661,CW
2732,165030.0,15.09441113053613,CW
2733,165031.0,15.09425972027972,CW
2734,165032.0,15.09443043123543,CW
2735,165033.0,15.094923263403263,CW
2736,165034.0,15.095738216783216,CW
2737,165035.0,15.09687529137529,CW
2738,165036.0,15.098334487179487,CW
2739,165037.0,15.100115804195804,CW
2740,165038.0,15.102219242424242,CW
2741,165039.0,15.096269650349651,CW
2742,165040.0,15.09064217948718,CW
2743,165041.0,15.08533682983683,CW
2744,165042.0,15.0803536013986,CW
2745,165043.0,15.075692494172495,CW
2746,165044.0,15.071353508158507,CW
2747,165045.0,15.067336643356644,CW
2748,165046.0,15.0636418997669,CW
2749,165047.0,15.060269277389278,CW
2750,165048.0,15.057218776223776,CW
2751,165049.0,15.054490396270397,CW
2752,165050.0,15.052084137529137,CW
2753,165051.0,15.05,CW
2754,165052.0,15.048237983682984,CW
2755,165053.0,15.04679808857809,CW
2756,165054.0,15.045680314685315,CW
2757,165055.0,15.044884662004662,CW
2758,165056.0,15.044411130536131,CW
2759,165057.0,15.04425972027972,CW
2760,165058.0,15.044430431235432,CW
2761,165059.0,15.044923263403264,CW
2762,165060.0,15.045738216783217,CW
2763,165061.0,15.046875291375292,CW
2764,165062.0,15.048334487179488,CW
2765,165063.0,15.050115804195805,CW
2766,165064.0,15.052219242424243,CW
2767,165065.0,15.046269650349652,CW
2768,165066.0,15.04064217948718,CW
2769,165067.0,15.035336829836831,CW
2770,165068.0,15.030353601398602,CW
2771,165069.0,15.025692494172494,CW
2772,165070.0,15.021353508158509,CW
2773,165071.0,15.017336643356645,CW
2774,165072.0,15.0136418997669,CW
2775,165073.0,15.010269277389279,CW
2776,165074.0,15.007218776223777,CW
2777,165075.0,15.004490396270397,CW
2778,165076.0,15.002084137529138,CW
2779,165077.0,15.0,CW
2780,165078.0,14.998237983682984,CW
2781,165079.0,14.996798088578089,CW
2782,165080.0,14.995680314685314,CW
2783,165081.0,14.994884662004662,CW
2784,165082.0,14.99441113053613,CW
2785,165083.0,14.99425972027972,CW
2786,165084.0,14.99443043123543,CW
2787,165085.0,14.994923263403264,CW
2788,165086.0,14.995738216783217,CW
2789,165087.0,14.996875291375291,CW
2790,165088.0,14.998334487179488,CW
2791,165089.0,15.000115804195804,CW
2792,165090.0,15.002219242424243,CW
2793,165091.0,14.996269650349651,CW
2794,165092.0,14.99064217948718,CW
2795,165093.0,14.98533682983683,CW
2796,165094.0,14.980353601398601,CW
2797,165095.0,14.975692494172495,CW
2798,165096.0,14.971353508158508,CW
2799,165097.0,14.967336643356644,CW
2800,165098.0,14.9636418997669,CW
2801,165099.0,14.960269277389278,CW
2802,165100.0,14.957218776223776,CW
2803,165101.0,14.954490396270398,CW
2804,165102.0,14.952084137529138,CW
2805,165103.0,14.950000000000001,CW
2806,165104.0,14.948237983682985,CW
2807,165105.0,14.94679808857809,CW
2808,165106.0,14.945680314685315,CW
2809,165107.0,14.944884662004663,CW
2810,165108.0,14.944411130536132,CW
2811,165109.0,14.944259720279721,CW
2812,165110.0,14.944430431235432,CW
2813,165111.0,14.944923263403265,CW
2814,165112.0,14.945738216783218,CW
2815,165113.0,14.946875291375292,CW
2816,165114.0,14.948334487179489,CW
2817,165115.0,14.950115804195805,CW
2818,165116.0,14.952219242424244,CW
2819,165117.0,14.946269650349652,CW
2820,165118.0,14.940642179487181,CW
2821,165119.0,14.935336829836832,CW
2822,165120.0,14.930353601398602,CW
2823,165121.0,14.925692494172495,CW
2824,165122.0,14.921353508158509,CW
2825,165123.0,14.917336643356645,CW
2826,165124.0,14.913641899766901,CW
2827,165125.0,14.910269277389279,CW
2828,165126.0,14.907218776223777,CW
2829,165127.0,14.904490396270397,CW
2830,165128.0,14.902084137529139,CW
2831,165129.0,14.9,CW
2832,165130.0,14.898237983682984,CW
2833,165131.0,14.89679808857809,CW
2834,165132.0,14.895680314685315,CW
2835,165133.0,14.894884662004662,CW
2836,165134.0,14.894411130536131,CW
2837,165135.0,14.89425972027972,CW
2838,165136.0,14.894430431235431,CW
2839,165137.0,14.894923263403264,CW
2840,165138.0,14.895738216783217,CW
2841,165139.0,14.896875291375292,CW
2842,165140.0,14.898334487179488,CW
2843,165141.0,14.900115804195805,CW
2844,165142.0,14.902219242424243,CW
2845,165143.0,14.896269650349652,CW
2846,165144.0,14.89064217948718,CW
2847,165145.0,14.885336829836831,CW
2848,165146.0,14.880353601398602,CW
2849,165147.0,14.875692494172494,CW
2850,165148.0,14.871353508158508,CW
2851,165149.0,14.867336643356644,CW
2852,165150.0,14.8636418997669,CW
2853,165151.0,14.860269277389278,CW
2854,165152.0,14.857218776223776,CW
2855,165153.0,14.854490396270396,CW
2856,165154.0,14.852084137529138,CW
2857,165155.0,14.85,CW
2858,165156.0,14.848237983682983,CW
2859,165157.0,14.846798088578089,CW
2860,165158.0,14.845680314685314,CW
2861,165159.0,14.844884662004661,CW
2862,165160.0,14.84441113053613,CW
2863,165161.0,14.84425972027972,CW
2864,165162.0,14.84443043123543,CW
2865,165163.0,14.844923263403263,CW
2866,165164.0,14.845738216783216,CW
2867,165165.0,14.84687529137529,CW
2868,165166.0,14.848334487179487,CW
2869,165167.0,14.850115804195804,CW
2870,165168.0,14.852219242424242,CW
2871,165169.0,14.846269650349651,CW
2872,165170.0,14.84064217948718,CW
2873,165171.0,14.83533682983683,CW
2874,165172.0,14.8303536013986,CW
2875,165173.0,14.825692494172495,CW
2876,165174.0,14.821353508158507,CW
2877,165175.0,14.817336643356644,CW
2878,165176.0,14.8136418997669,CW
2879,165177.0,14.810269277389278,CW
2880,165178.0,14.807218776223776,CW
2881,165179.0,14.804490396270397,CW
2882,165180.0,14.802084137529137,CW
2883,165181.0,14.8,CW
2884,165182.0,14.798237983682984,CW
2885,165183.0,14.79679808857809,CW
2886,165184.0,14.795680314685315,CW
2887,165185.0,14.794884662004662,CW
2888,165186.0,14.794411130536131,CW
2889,165187.0,14.79425972027972,CW
2890,165188.0,14.794430431235432,CW
2891,165189.0,14.794923263403264,CW
2892,165190.0,14.795738216783217,CW
2893,165191.0,14.796875291375292,CW
2894,165192.0,14.798334487179488,CW
2895,165193.0,14.800115804195805,CW
2896,165194.0,14.802219242424243,CW
2897,165195.0,14.796269650349652,CW
2898,165196.0,14.79064217948718,CW
2899,165197.0,14.785336829836831,CW
2900,165198.0,14.780353601398602,CW
2901,165199.0,14.775692494172494,CW
2902,165200.0,14.771353508158509,CW
2903,165201.0,14.767336643356645,CW
2904,165202.0,14.7636418997669,CW
2905,165203.0,14.760269277389279,CW
2906,165204.0,14.757218776223777,CW
2907,165205.0,14.754490396270397,CW
2908,165206.0,14.752084137529138,CW
2909,165207.0,14.75,CW
2910,165208.0,14.748237983682984,CW
2911,165209.0,14.746798088578089,CW
2912,165210.0,14.745680314685314,CW
2913,165211.0,14.744884662004662,CW
2914,165212.0,14.74441113053613,CW
2915,165213.0,14.74425972027972,CW
2916,165214.0,14.74443043123543,CW
2917,165215.0,14.744923263403264,CW
2918,165216.0,14.745738216783217,CW
2919,165217.0,14.746875291375291,CW
2920,165218.0,14.748334487179488,CW
2921,165219.0,14.750115804195804,CW
2922,165220.0,14.752219242424243,CW
2923,165221.0,14.746269650349651,CW
2924,165222.0,14.74064217948718,CW
2925,165223.0,14.73533682983683,CW
2926,165224.0,14.730353601398601,CW
2927,165225.0,14.725692494172495,CW
2928,165226.0,14.721353508158508,CW
2929,165227.0,14.717336643356644,CW
2930,165228.0,14.7136418997669,CW
2931,165229.0,14.710269277389278,CW
2932,165230.0,14.707218776223776,CW
2933,165231.0,14.704490396270398,CW
2934,165232.0,14.702084137529138,CW
2935,165233.0,14.700000000000001,CW
2936,165234.0,14.698237983682985,CW
2937,165235.0,14.69679808857809,CW
2938,165236.0,14.695680314685315,CW
2939,165237.0,14.694884662004663,CW
2940,165238.0,14.694411130536132,CW
2941,165239.0,14.694259720279721,CW
2942,165240.0,14.694430431235432,CW
2943,165241.0,14.694923263403265,CW
2944,165242.0,14.695738216783218,CW
2945,165243.0,14.696875291375292,CW
2946,165244.0,14.698334487179489,CW
2947,165245.0,14.700115804195805,CW
2948,165246.0,14.702219242424244,CW
2949,165247.0,14.696269650349652,CW
2950,165248.0,14.690642179487181,CW
2951,165249.0,14.685336829836832,CW
2952,165250.0,14.680353601398602,CW
2953,165251.0,14.675692494172495,CW
2954,165252.0,14.671353508158509,CW
2955,165253.0,14.667336643356645,CW
2956,165254.0,14.663641899766901,CW
2957,165255.0,14.660269277389279,CW
2958,165256.0,14.657218776223777,CW
2959,165257.0,14.654490396270397,CW
2960,165258.0,14.652084137529139,CW
2961,165259.0,14.65,CW
2962,165260.0,14.648237983682984,CW
2963,165261.0,14.64679808857809,CW
2964,165262.0,14.645680314685315,CW
2965,165263.0,14.644884662004662,CW
2966,165264.0,14.644411130536131,CW
2967,165265.0,14.64425972027972,CW
2968,165266.0,14.644430431235431,CW
2969,165267.0,14.644923263403264,CW
2970,165268.0,14.645738216783217,CW
2971,165269.0,14.646875291375292,CW
2972,165270.0,14.648334487179488,CW
2973,165271.0,14.650115804195805,CW
2974,165272.0,14.652219242424243,CW
2975,165273.0,14.646269650349652,CW
2976,165274.0,14.64064217948718,CW
2977,165275.0,14.635336829836831,CW
2978,165276.0,14.630353601398602,CW
2979,165277.0,14.625692494172494,CW
2980,165278.0,14.621353508158508,CW
2981,165279.0,14.617336643356644,CW
2982,165280.0,14.6136418997669,CW
2983,165281.0,14.610269277389278,CW
2984,165282.0,14.607218776223776,CW
2985,165283.0,14.604490396270396,CW
2986,165284.0,14.602084137529138,CW
2987,165285.0,14.6,CW
2988,165286.0,14.598237983682983,CW
2989,165287.0,14.596798088578089,CW
2990,165288.0,14.595680314685314,CW
2991,165289.0,14.594884662004661,CW
2992,165290.0,14.59441113053613,CW
2993,165291.0,14.59425972027972,CW
2994,165292.0,14.59443043123543,CW
2995,165293.0,14.594923263403263,CW
2996,165294.0,14.595738216783216,CW
2997,165295.0,14.59687529137529,CW
2998,165296.0,14.598334487179487,CW
2999,165297.0,14.600115804195804,CW
3000,165298.0,14.602219242424242,CW
3001,165299.0,14.596269650349651,CW
3002,165300.0,14.59064217948718,CW
3003,165301.0,14.58533682983683,CW
3004,165302.0,14.5803536013986,CW
3005,165303.0,14.575692494172495,CW
3006,165304.0,14.571353508158507,CW
3007,165305.0,14.567336643356644,CW
3008,165306.0,14.5636418997669,CW
3009,165307.0,14.560269277389278,CW
3010,165308.0,14.557218776223776,CW
3011,165309.0,14.554490396270397,CW
3012,165310.0,14.552084137529137,CW
3013,165311.0,14.55,CW
3014,165312.0,14.548237983682984,CW
3015,165313.0,14.54679808857809,CW
3016,165314.0,14.545680314685315,CW
3017,165315.0,14.544884662004662,CW
3018,165316.0,14.544411130536131,CW
3019,165317.0,14.54425972027972,CW
3020,165318.0,14.544430431235432,CW
3021,165319.0,14.544923263403264,CW
3022,165320.0,14.545738216783217,CW
3023,165321.0,14.546875291375292,CW
3024,165322.0,14.548334487179488,CW
3025,165323.0,14.550115804195805,CW
3026,165324.0,14.552219242424243,CW
3027,165325.0,14.547231188811189,CW
3028,165326.0,14.542565256410258,CW
3029,165327.0,14.538221445221446,CW
3030,165328.0,14.534199755244757,CW
3031,165329.0,14.530500186480188,CW
3032,165330.0,14.52712273892774,CW
3033,165331.0,14.524067412587414,CW
3034,165332.0,14.521334207459208,CW
3035,165333.0,14.518923123543125,CW
3036,165334.0,14.516834160839162,CW
3037,165335.0,14.51506731934732,CW
3038,165336.0,14.5136225990676,CW
3039,165337.0,14.512500000000001,CW
3040,165338.0,14.511699522144523,CW
3041,165339.0,14.511221165501166,CW
3042,165340.0,14.511064930069931,CW
3043,165341.0,14.511230815850817,CW
